id,"district_code","zipcode",district_id
1963,"312203","31150",2329
1964,"312204","31150",2330
1965,"312301","31110",2331
1966,"312302","31110",2332
1967,"312303","31110",2333
1968,"312304","31170",2334
1969,"312305","31170",2335
1970,"320101","32000",2336
1971,"320102","32000",2337
1972,"320103","32000",2338
1973,"320104","32000",2339
1974,"320105","32000",2340
1975,"320106","32000",2341
1976,"320107","32000",2342
1977,"320109","32000",2344
1978,"320110","32000",2345
1979,"320111","32000",2346
1980,"320112","32000",2347
1981,"320113","32000",2348
1982,"320114","32000",2349
1983,"320116","32000",2351
1984,"320118","32000",2353
1985,"320119","32000",2354
1986,"320120","32000",2355
1987,"320121","32000",2356
1988,"320122","32000",2357
1989,"320125","32000",2360
1990,"320126","32000",2361
1991,"320201","32190",2362
1992,"320202","32190",2363
1993,"320203","32190",2364
1994,"320204","32190",2365
1995,"320205","32190",2366
1996,"320206","32190",2367
1997,"320207","32190",2368
1998,"320208","32190",2369
1999,"320209","32190",2370
2000,"320301","32120",2371
2001,"320302","32120",2372
2002,"320303","32120",2373
2003,"320304","32120",2374
2004,"320305","32120",2375
2005,"320306","32120",2376
2006,"320307","32120",2377
2007,"320308","32120",2378
2008,"320309","32120",2379
2009,"320310","32120",2380
2010,"320401","32180",2381
2011,"320402","32180",2382
2012,"320403","32180",2383
2013,"320404","32180",2384
2014,"320405","32180",2385
2015,"320406","32180",2386
2016,"320407","32180",2387
2017,"320408","32180",2388
2018,"320409","32180",2389
2019,"320501","32140",2390
2020,"320502","32140",2391
2021,"320503","32140",2392
2022,"320504","32140",2393
2023,"320505","32140",2394
2024,"320506","32140",2395
2025,"320507","32140",2396
2026,"320508","32140",2397
2027,"320509","32140",2398
2028,"320510","32140",2399
2029,"320511","32140",2400
2030,"320512","32140",2401
2031,"320513","32140",2402
2032,"320514","32140",2403
2033,"320515","32140",2404
2034,"320516","32140",2405
2035,"320517","32140",2406
2036,"320518","32140",2407
2037,"320601","32210",2413
2038,"320604","32210",2416
2039,"320605","32210",2417
2040,"320606","32210",2418
2041,"320607","32210",2419
2042,"320610","32210",2422
2043,"320701","32130",2423
2044,"320702","32130",2424
2045,"320703","32130",2425
2046,"320704","32130",2426
2047,"320705","32130",2427
2048,"320706","32130",2428
2049,"320709","32130",2431
2050,"320711","32130",2433
2051,"320713","32130",2435
2052,"320714","32130",2436
2053,"320715","32130",2437
2054,"320716","32130",2438
2055,"320801","32160",2445
2056,"320802","32160",2446
2057,"320803","32160",2447
2058,"320804","32160",2448
2059,"320805","32160",2449
2060,"320806","32160",2450
2061,"320807","32160",2451
2062,"320901","32110",2452
2063,"320902","32110",2453
2064,"320903","32110",2454
2065,"320904","32110",2455
2066,"320905","32110",2456
2067,"320906","32110",2457
2068,"320907","32110",2458
2069,"320908","32110",2459
2070,"320909","32110",2460
2071,"320910","32110",2461
2072,"320911","32110",2462
2073,"320912","32110",2463
2074,"320913","32110",2464
2075,"320914","32110",2465
2076,"320915","32110",2466
2077,"321001","32150",2467
2078,"321002","32150",2468
2079,"321006","32150",2472
2080,"321007","32150",2473
2081,"321008","32150",2474
2082,"321009","32150",2475
2083,"321010","32150",2476
2084,"321011","32150",2477
2085,"321012","32150",2478
2086,"321013","32150",2479
2087,"321015","32150",2481
2088,"321017","32150",2483
2089,"321101","32220",2486
2090,"321102","32220",2487
2091,"321103","32220",2488
2092,"321104","32220",2489
2093,"321105","32220",2490
2094,"321201","32170",2491
2095,"321202","32170",2492
2096,"321203","32170",2493
2097,"321204","32170",2494
2098,"321205","32170",2495
2099,"321206","32170",2496
2100,"321207","32170",2497
2101,"321208","32170",2498
2102,"321209","32170",2499
2103,"321210","32170",2500
2104,"321301","32230",2501
2105,"321302","32230",2502
2106,"321303","32230",2503
2107,"321304","32230",2504
2108,"321305","32230",2505
2109,"321306","32230",2506
2110,"321401","32140",2507
2111,"321402","32140",2508
2112,"321403","32140",2509
2113,"321404","32140",2510
2114,"321501","32150",2511
2115,"321502","32150",2512
2116,"321503","32150",2513
2117,"321504","32150",2514
2118,"321505","32150",2515
2119,"321601","32000",2516
2120,"321602","32000",2517
2121,"321603","32000",2518
2122,"321604","32000",2519
2123,"321605","32000",2520
2124,"321701","32130",2521
2125,"321702","32130",2522
2126,"321703","32130",2523
2127,"321704","32130",2524
2128,"321705","32130",2525
2129,"330101","33000",2526
2130,"330102","33000",2527
2131,"330103","33000",2528
2132,"330104","33000",2529
2133,"330105","33000",2530
2134,"330106","33000",2531
2135,"330107","33000",2532
2136,"330111","33000",2536
2137,"330112","33000",2537
2138,"330115","33000",2540
2139,"330116","33000",2541
2140,"330118","33000",2543
2141,"330119","33000",2544
2142,"330121","33000",2546
2143,"330122","33000",2547
2144,"330123","33000",2548
2145,"330124","33000",2549
2146,"330127","33000",2552
2147,"330201","33190",2558
2148,"330202","33190",2559
2149,"330203","33190",2560
2150,"330204","33190",2561
2151,"330205","33190",2562
2152,"330206","33190",2563
2153,"330207","33190",2564
2154,"330301","33130",2565
2155,"330302","33130",2566
2156,"330303","33130",2567
2157,"330304","33130",2568
2158,"330305","33130",2569
2159,"330306","33130",2570
2160,"330307","33130",2571
2161,"330308","33130",2572
2162,"330309","33130",2573
2163,"330310","33130",2574
2164,"330311","33130",2575
2165,"330312","33130",2576
2166,"330313","33130",2577
2167,"330314","33130",2578
2168,"330315","33130",2579
2169,"330320","33130",2584
2170,"330321","33130",
2171,"330401","33110",2591
2172,"330402","33110",2592
2173,"330403","33110",2593
2174,"330405","33110",2595
2175,"330406","33110",2596
2176,"330407","33110",2597
2177,"330408","33110",2598
2178,"330409","33110",2599
2179,"330411","33110",2601
2180,"330412","33110",2602
2181,"330413","33110",2603
2182,"330414","33110",2604
2183,"330415","33110",2605
2184,"330416","33110",2606
2185,"330419","33110",2609
2186,"330420","33110",2610
2187,"330421","33110",2611
2188,"330423","33110",2613
2189,"330424","33110",2614
2190,"330425","33110",2615
2191,"330501","33140",2620
2192,"330502","33140",2621
2193,"330503","33140",2622
2194,"330504","33140",2623
2195,"330505","33140",2624
2196,"330506","33140",2625
2197,"330507","33140",2626
2198,"330508","33140",2627
2199,"330509","33140",2628
2200,"330510","33140",2629
2201,"330511","33140",2630
2202,"330513","33140",2632
2203,"330515","33140",2634
2204,"330517","33140",2636
2205,"330518","33140",2637
2206,"330521","33140",2640
2207,"330522","33140",2641
2208,"330524","33140",2643
2209,"330525","33140",2644
2210,"330526","33140",2645
2211,"330527","33140",2646
2212,"330528","33140",2647
2213,"330601","33180",2649
2214,"330602","33180",2650
2215,"330603","33180",2651
2216,"330604","33180",2652
2217,"330605","33180",2653
2218,"330606","33180",2654
2219,"330701","33170",2655
2220,"330702","33170",2656
2221,"330703","33170",2657
2222,"330704","33170",2658
2223,"330705","33170",2659
2224,"330706","33170",2660
2225,"330707","33170",2661
2226,"330708","33170",2662
2227,"330709","33170",2663
2228,"330710","33170",2664
2229,"330801","33150",2665
2230,"330802","33150",2666
2231,"330803","33150",2667
2232,"330804","33150",2668
2233,"330805","33150",2669
2234,"330806","33150",2670
2235,"330807","33150",2671
2236,"330808","33150",2672
2237,"330809","33150",2673
2238,"330810","33150",2674
2239,"330811","33150",2675
2240,"330812","33150",2676
2241,"330901","33160",2677
2242,"330902","33160",2678
2243,"330903","33160",2679
2244,"330906","33160",2682
2245,"330907","33160",2683
2246,"330908","33160",2684
2247,"330909","33160",2685
2248,"330910","33160",2686
2249,"330911","33160",2687
2250,"330912","33160",2688
2251,"330913","33160",2689
2252,"330914","33160",2690
2253,"330915","33160",2691
2254,"331001","33120",2694
2255,"331002","33120",2695
2256,"331003","33120",2696
2257,"331004","33120",2697
2258,"331005","33120",2698
2259,"331006","33120",2699
2260,"331007","33120",2700
2261,"331008","33120",2701
2262,"331010","33120",2703
2263,"331011","33120",2704
2264,"331012","33120",2705
2265,"331014","33120",2707
2266,"331015","33120",2708
2267,"331016","33120",2709
2268,"331017","33120",2710
2269,"331018","33120",2711
2270,"331022","33120",2715
2271,"331024","33120",2717
2272,"331025","33120",2718
2273,"331101","33220",2725
2274,"331102","33220",2726
2275,"331201","33210",2727
2276,"331202","33210",2728
2277,"331203","33210",2729
2278,"331204","33210",2730
2279,"331205","33210",2731
2280,"331206","33210",2732
2281,"331301","33250",2733
2282,"331302","33250",2734
2283,"331303","33250",2735
2284,"331304","33250",2736
2285,"331305","33250",2737
2286,"331401","33240",2738
2287,"331402","33240",2739
2288,"331403","33240",2740
2289,"331404","33240",2741
2290,"331405","33240",2742
2291,"331406","33240",2743
2292,"331407","33240",2744
2293,"331501","33130",2745
2294,"331502","33130",2746
2295,"331503","33130",2747
2296,"331504","33130",2748
2297,"331505","33130",2749
2298,"331506","33130",2750
2299,"331601","33270",2751
2300,"331602","33270",2752
2301,"331603","33270",2753
2302,"331604","33270",2754
2303,"331605","33270",2755
2304,"331606","33270",2756
2305,"331607","33270",2757
2306,"331608","33270",2758
2307,"331701","33140",2759
2308,"331702","33140",2760
2309,"331703","33140",2761
2310,"331704","33140",2762
2311,"331705","33140",2763
2312,"331706","33140",2764
2313,"331707","33140",2765
2314,"331801","33120",2766
2315,"331802","33120",2767
2316,"331803","33120",2768
2317,"331901","33110",2769
2318,"331902","33110",2770
2319,"331903","33110",2771
2320,"331904","33110",2772
2321,"331905","33110",2773
2322,"332001","33230",2774
2323,"332002","33230",2775
2324,"332003","33230",2776
2325,"332004","33230",2777
2326,"332005","33230",2778
2327,"332101","33120",2779
2328,"332102","33120",2780
2329,"332103","33120",2781
2330,"332104","33120",2782
2331,"332105","33120",2783
2332,"332201","33160",2784
2333,"332202","33160",2785
2334,"332203","33160",2786
2335,"332204","33160",2787
2336,"340101","34000",2788
2337,"340104","34000",2791
2338,"340105","34000",2792
2339,"340107","34000",2794
2340,"340108","34000",2795
2341,"340109","34000",2796
2342,"340111","34000",2798
2343,"340112","34000",2799
2344,"340113","34000",2800
2345,"340116","34000",2803
2346,"340119","34000",2806
2347,"340120","34000",2807
2348,"340201","34250",2808
2349,"340202","34250",2809
2350,"340203","34250",2810
2351,"340204","34250",2811
2352,"340205","34250",2812
2353,"340206","34250",2813
2354,"340207","34250",2814
2355,"340208","34250",2815
2356,"340209","34250",2816
2357,"340210","34250",2817
2358,"340211","34250",2818
2359,"340301","34220",2819
2360,"340302","34220",2820
2361,"340303","34220",2821
2362,"340304","34220",2822
2363,"340305","34220",2823
2364,"340306","34220",2824
2365,"340401","34150",2825
2366,"340402","34150",2826
2367,"340403","34150",2827
2368,"340404","34150",2828
2369,"340405","34150",2829
2370,"340406","34150",2830
2371,"340407","34150",2831
2372,"340408","34150",2832
2373,"340409","34150",2833
2374,"340410","34150",2834
2375,"340411","34320",2835
2376,"340412","34320",2836
2377,"340413","34320",2837
2378,"340414","34320",2838
2379,"340415","34150",2839
2380,"340416","34150",2840
2381,"340417","34150",2841
2382,"340418","34150",2842
2383,"340501","34170",2843
2384,"340503","34170",2845
2385,"340504","34170",2846
2386,"340507","34170",2849
2387,"340508","34170",2850
2388,"340510","34170",2852
2389,"340511","34170",2853
2390,"340512","34170",2854
2391,"340513","34170",2855
2392,"340701","34160",2863
2393,"340702","34160",2864
2394,"340704","34160",2866
2395,"340706","34160",2868
2396,"340708","34160",2870
2397,"340709","34160",2871
2398,"340710","34160",2872
2399,"340711","34160",2873
2400,"340712","34160",2874
2401,"340713","34160",2875
2402,"340715","34160",2877
2403,"340716","34160",2878
2404,"340717","34160",2879
2405,"340720","34160",2882
2406,"340721","34160",2883
2407,"340723","34160",2885
2408,"340801","34280",2886
2409,"340802","34280",2887
2410,"340803","34280",2888
2411,"340804","34280",2889
2412,"340805","34280",2890
2413,"340806","34280",2891
2414,"340901","34260",2892
2415,"340903","34260",2894
2416,"340904","34260",2895
2417,"340906","34260",2897
2418,"340907","34260",2898
2419,"340909","34260",2900
2420,"340911","34260",2902
2421,"341001","34230",2903
2422,"341002","34230",2904
2423,"341003","34230",2905
2424,"341004","34230",2906
2425,"341005","34230",2907
2426,"341006","34230",2908
2427,"341007","34230",2909
2428,"341008","34230",2910
2429,"341101","34130",2911
2430,"341102","34130",2912
2431,"341103","34130",2913
2432,"341104","34130",2914
2433,"341105","34130",2915
2434,"341106","34130",2916
2435,"341107","34130",2917
2436,"341108","34130",2918
2437,"341109","34130",2919
2438,"341110","34130",2920
2439,"341111","34130",2921
2440,"341112","34130",2922
2441,"341113","34130",2923
2442,"341114","34130",2924
2443,"341115","34130",2925
2444,"341116","34130",2926
2445,"341117","34130",2927
2446,"341118","34130",2928
2447,"341119","34130",2929
2448,"341120","34130",2930
2449,"341121","34130",2931
2450,"341122","34130",2932
2451,"341123","34130",2933
2452,"341201","34270",2934
2453,"341202","34270",2935
2454,"341203","34270",2936
2455,"341204","34270",2937
2456,"341205","34270",2938
2457,"341401","34140",2947
2458,"341402","34140",2948
2459,"341403","34140",2949
2460,"341404","34140",2950
2461,"341405","34140",2951
2462,"341406","34140",2952
2463,"341407","34140",2953
2464,"341408","34140",2954
2465,"341409","34140",2955
2466,"341410","34140",2956
2467,"341411","34140",2957
2468,"341412","34140",2958
2469,"341413","34140",2959
2470,"341414","34140",2960
2471,"341501","34190",2961
2472,"341502","34190",2962
2473,"341504","34310",2964
2474,"341505","34190",2965
2475,"341507","34190",2967
2476,"341508","34190",2968
2477,"341510","34190",2970
2478,"341511","34310",2971
2479,"341515","34190",2975
2480,"341516","34190",2976
2481,"341518","34190",2978
2482,"341520","34190",2980
2483,"341521","34190",2981
2484,"341522","34190",2982
2485,"341524","34310",2984
2486,"341526","34190",2986
2487,"341901","34110",3024
2488,"341902","34110",3025
2489,"341904","34110",3027
2490,"341905","34110",3028
2491,"341906","34110",3029
2492,"341907","34110",3030
2493,"341909","34110",3032
2494,"341910","34110",3033
2495,"341911","34110",3034
2496,"341912","34110",3035
2497,"341913","34110",3036
2498,"341914","34110",3037
2499,"341918","34110",3041
2500,"341919","34110",3042
2501,"342001","34330",3043
2502,"342002","34330",3044
2503,"342003","34330",3045
2504,"342004","34330",3046
2505,"342005","34330",3047
2506,"342006","34330",3048
2507,"342101","34340",3049
2508,"342102","34340",3050
2509,"342103","34340",3051
2510,"342104","34340",3052
2511,"342105","34340",3053
2512,"342106","34340",3054
2513,"342201","34360",3055
2514,"342202","34360",3056
2515,"342203","34360",3057
2516,"342204","34360",3058
2517,"342205","34360",3059
2518,"342206","34360",3060
2519,"342207","34360",3061
2520,"342208","34360",3062
2521,"342209","34360",3063
2522,"342401","34000",3070
2523,"342402","34000",3071
2524,"342403","34000",3072
2525,"342404","34000",3073
2526,"342501","34350",3074
2527,"342502","34350",3075
2528,"342503","34350",3076
2529,"342504","34350",3077
2530,"342505","34350",3078
2531,"342506","34350",3079
2532,"342602","34160",3081
2533,"342603","34160",3082
2534,"342604","34160",3083
2535,"342605","34160",3084
2536,"342606","34160",3085
2537,"342901","34160",3093
2538,"342902","34160",3094
2539,"342903","34160",3095
2540,"343001","34170",3096
2541,"343002","34170",3097
2542,"343003","34170",3098
2543,"343004","34170",3099
2544,"343101","34000",3100
2545,"343102","34000",3101
2546,"343103","34000",3102
2547,"343104","34000",3103
2548,"343201","34190",3104
2549,"343202","34190",3105
2550,"343203","34190",3106
2551,"343204","34190",3107
2552,"343301","34260",3108
2553,"343302","34260",3109
2554,"343303","34260",3110
2555,"343304","34260",3111
2556,"350101","35000",3112
2557,"350102","35000",3113
2558,"350103","35000",3114
2559,"350104","35000",3115
2560,"350105","35000",3116
2561,"350106","35000",3117
2562,"350107","35000",3118
2563,"350108","35000",3119
2564,"350109","35000",3120
2565,"350110","35000",3121
2566,"350111","35000",3122
2567,"350112","35000",3123
2568,"350113","35000",3124
2569,"350114","35000",3125
2570,"350115","35000",3126
2571,"350116","35000",3127
2572,"350117","35000",3128
2573,"350118","35000",3129
2574,"350201","35170",3134
2575,"350202","35170",3135
2576,"350203","35170",3136
2577,"350204","35170",3137
2578,"350205","35170",3138
2579,"350301","35140",3139
2580,"350302","35140",3140
2581,"350303","35140",3141
2582,"350304","35140",3142
2583,"350305","35140",3143
2584,"350306","35140",3144
2585,"350307","35140",3145
2586,"350308","35140",3146
2587,"350309","35140",3147
2588,"350401","35110",3148
2589,"350402","35110",3149
2590,"350403","35110",3150
2591,"350404","35110",3151
2592,"350405","35110",3152
2593,"350406","35180",3153
2594,"350407","35180",3154
2595,"350408","35110",3155
2596,"350409","35180",3156
2597,"350410","35110",3157
2598,"350411","35110",3158
2599,"350412","35180",3159
2600,"350413","35110",3160
2601,"350501","35150",3161
2602,"350502","35150",3162
2603,"350503","35150",3163
2604,"350504","35150",3164
2605,"350505","35150",3165
2606,"350601","35130",3166
2607,"350602","35130",3167
2608,"350603","35130",3168
2609,"350604","35130",3169
2610,"350605","35130",3170
2611,"350606","35130",3171
2612,"350607","35130",3172
2613,"350608","35130",3173
2614,"350609","35130",3174
2615,"350610","35130",3175
2616,"350701","35160",3180
2617,"350702","35160",3181
2618,"350703","35160",3182
2619,"350704","35160",3183
2620,"350802","35120",3185
2621,"350803","35120",3186
2622,"350805","35120",3188
2623,"350806","35120",3189
2624,"350807","35120",3190
2625,"350810","35120",3193
2626,"350811","35120",3194
2627,"350812","35120",3195
2628,"350813","35120",3196
2629,"350814","35120",3197
2630,"350901","35120",3204
2631,"350902","35120",3205
2632,"350903","35120",3206
2633,"350904","35120",3207
2634,"350905","35120",3208
2635,"360101","36000",3209
2636,"360102","36000",3210
2637,"360103","36000",3211
2638,"360104","36000",3212
2639,"360105","36240",3213
2640,"360106","36000",3214
2641,"360107","36000",3215
2642,"360108","36000",3216
2643,"360109","36000",3217
2644,"360110","36000",3218
2645,"360111","36000",3219
2646,"360112","36240",3220
2647,"360113","36000",3221
2648,"360114","36000",3222
2649,"360115","36000",3223
2650,"360116","36240",3224
2651,"360117","36000",3225
2652,"360118","36000",3226
2653,"360119","36000",3227
2654,"360201","36170",3230
2655,"360202","36170",3231
2656,"360203","36170",3232
2657,"360204","36170",3233
2658,"360205","36170",3234
2659,"360206","36170",3235
2660,"360301","36140",3236
2661,"360302","36140",3237
2662,"360303","36140",3238
2663,"360304","36140",3239
2664,"360305","36140",3240
2665,"360306","36140",3241
2666,"360307","36140",3242
2667,"360308","36140",3243
2668,"360309","36140",3244
2669,"360401","36120",3245
2670,"360402","36120",3246
2671,"360403","36120",3247
2672,"360404","36120",3248
2673,"360405","36120",3249
2674,"360406","36120",3250
2675,"360407","36120",3251
2676,"360408","36120",3252
2677,"360409","36120",3253
2678,"360410","36120",3254
2679,"360411","36000",3255
2680,"360412","36120",3256
2681,"360501","36210",3257
2682,"360502","36210",3258
2683,"360503","36210",3259
2684,"360504","36210",3260
2685,"360507","36210",3263
2686,"360508","36210",3264
2687,"360509","36210",3265
2688,"360511","36210",3267
2689,"360601","36130",3270
2690,"360602","36130",3271
2691,"360603","36130",3272
2692,"360605","36130",3274
2693,"360606","36130",3275
2694,"360607","36130",3276
2695,"360610","36130",3279
2696,"360611","36220",3280
2697,"360613","36130",3282
2698,"360701","36160",3286
2699,"360702","36160",3287
2700,"360703","36220",3288
2701,"360704","36220",3289
2702,"360705","36160",3290
2703,"360706","36160",3291
2704,"360707","36160",3292
2705,"360801","36250",3297
2706,"360802","36250",3298
2707,"360803","36250",3299
2708,"360804","36250",3300
2709,"360805","36250",3301
2710,"360901","36230",3302
2711,"360902","36230",3303
2712,"360903","36230",3304
2713,"360904","36230",3305
2714,"360905","36230",3306
2715,"361001","36110",3307
2716,"361002","36110",3308
2717,"361003","36110",3309
2718,"361004","36110",3310
2719,"361005","36110",3311
2720,"361006","36110",3312
2721,"361007","36110",3313
2722,"361008","36110",3314
2723,"361009","36110",3315
2724,"361010","36110",3316
2725,"361011","36110",3317
2726,"361101","36190",3318
2727,"361102","36190",3319
2728,"361103","36190",3320
2729,"361104","36190",3321
2730,"361105","36190",3322
2731,"361201","36150",3323
2732,"361202","36150",3324
2733,"361203","36150",3325
2734,"361204","36150",3326
2735,"361205","36150",3327
2736,"361206","36150",3328
2737,"361207","36150",3329
2738,"361208","36150",3330
2739,"361209","36150",3331
2740,"361210","36150",3332
2741,"361301","36180",3333
2742,"361302","36180",3334
2743,"361303","36180",3335
2744,"361304","36180",3336
2745,"361305","36180",3337
2746,"361306","36180",3338
2747,"361307","36180",3339
2748,"361308","36180",3340
2749,"361401","36260",3341
2750,"361402","36260",3342
2751,"361403","36260",3343
2752,"361404","36260",3344
2753,"361501","36130",3345
2754,"361502","36130",3346
2755,"361503","36130",3347
2756,"361504","36130",3348
2757,"361601","36130",3349
2758,"361602","36130",3350
2759,"361603","36130",3351
2760,"370101","37000",3352
2761,"370102","37000",3353
2762,"370103","37000",3354
2763,"370104","37000",3355
2764,"370105","37000",3356
2765,"370106","37000",3357
2766,"370107","37000",3358
2767,"370108","37000",3359
2768,"370109","37000",3360
2769,"370110","37000",3361
2770,"370111","37000",3362
2771,"370112","37000",3363
2772,"370113","37000",3364
2773,"370114","37000",3365
2774,"370115","37000",3366
2775,"370116","37000",3367
2776,"370117","37000",3368
2777,"370118","37000",3369
2778,"370119","37000",3370
2779,"370201","37210",3381
2780,"370202","37210",3382
2781,"370203","37210",3383
2782,"370204","37210",3384
2783,"370205","37210",3385
2784,"370301","37110",3387
2785,"370302","37110",3388
2786,"370303","37110",3389
2787,"370304","37110",3390
2788,"370305","37110",3391
2789,"370306","37110",3392
2790,"370307","37110",3393
2791,"370401","37180",3394
2792,"370402","37180",3395
2793,"370403","37180",3396
2794,"370404","37180",3397
2795,"370501","37290",3401
2796,"370502","37290",3402
2797,"370503","37290",3403
2798,"370504","37290",3404
2799,"370505","37290",3405
2800,"370506","37290",3406
2801,"370601","37240",3407
2802,"370602","37240",3408
2803,"370603","37240",3409
2804,"370604","37240",3410
2805,"370605","37240",3411
2806,"370606","37240",3412
2807,"370607","37240",3413
2808,"370608","37240",3414
2809,"370701","37000",3415
2810,"370702","37000",3416
2811,"370703","37000",3417
2812,"370704","37000",3418
2813,"370705","37000",3419
2814,"370706","37000",3420
2815,"370707","37000",3421
2816,"390101","39000",3422
2817,"390102","39000",3423
2818,"390103","39000",3424
2819,"390104","39000",3425
2820,"390105","39000",3426
2821,"390106","39000",3427
2822,"390107","39000",3428
2823,"390108","39000",3429
2824,"390109","39000",3430
2825,"390110","39000",3431
2826,"390111","39000",3432
2827,"390112","39000",3433
2828,"390113","39000",3434
2829,"390114","39000",3435
2830,"390115","39000",3436
2831,"390201","39170",3437
2832,"390202","39170",3438
2833,"390205","39350",3441
2834,"390206","39170",3442
2835,"390207","39350",3443
2836,"390209","39170",3445
2837,"390210","39170",3446
2838,"390211","39350",3447
2839,"390213","39170",3449
2840,"390301","39140",3456
2841,"390302","39140",3457
2842,"390303","39140",3458
2843,"390304","39140",3459
2844,"390305","39140",3460
2845,"390306","39140",3461
2846,"390307","39140",3462
2847,"390308","39140",3463
2848,"390309","39140",3464
2849,"390310","39140",3465
2850,"390401","39180",3466
2851,"390402","39180",3467
2852,"390403","39180",3468
2853,"390404","39180",3469
2854,"390405","39180",3470
2855,"390406","39180",3471
2856,"390407","39180",3472
2857,"390408","39180",3473
2858,"390409","39180",3474
2859,"390410","39180",3475
2860,"390411","39180",3476
2861,"390412","39180",3477
2862,"390501","39270",3478
2863,"390502","39270",3479
2864,"390503","39270",3480
2865,"390504","39270",3481
2866,"390505","39270",3482
2867,"390506","39270",3483
2868,"390507","39270",3484
2869,"390508","39270",3485
2870,"390601","39170",3486
2871,"390602","39170",3487
2872,"390603","39170",3488
2873,"390604","39170",3489
2874,"390605","39170",3490
2875,"400101","40000",3491
2876,"400102","40000",3492
2877,"400103","40000",3493
2878,"400104","40260",3494
2879,"400105","40000",3495
2880,"400106","40000",3496
2881,"400107","40000",3497
2882,"400108","40000",3498
2883,"400109","40000",3499
2884,"400110","40000",3500
2885,"400111","40000",3501
2886,"400112","40000",3502
2887,"400113","40260",3503
2888,"400114","40000",3504
2889,"400115","40000",3505
2890,"400116","40000",3506
2891,"400117","40000",3507
2892,"400118","40000",3508
2893,"400201","40270",3511
2894,"400202","40270",3512
2895,"400203","40270",3513
2896,"400204","40270",3514
2897,"400205","40270",3515
2898,"400206","40270",3516
2899,"400207","40270",3517
2900,"400301","40320",3518
2901,"400302","40320",3519
2902,"400303","40320",3520
2903,"400304","40320",3521
2904,"400305","40320",3522
2905,"400401","40210",3523
2906,"400402","40210",3524
2907,"400403","40240",3525
2908,"400404","40240",3526
2909,"400405","40240",3527
2910,"400406","40210",3528
2911,"400407","40210",3529
2912,"400408","40210",3530
2913,"400409","40210",3531
2914,"400410","40240",3532
2915,"400501","40130",3533
2916,"400502","40290",3534
2917,"400503","40290",3535
2918,"400504","40130",3536
2919,"400505","40130",3537
2920,"400506","40130",3538
2921,"400507","40130",3539
2922,"400508","40130",3540
2923,"400509","40130",3541
2924,"400510","40290",3542
2925,"400511","40130",3543
2926,"400512","40290",3544
2927,"400601","40220",3545
2928,"400602","40220",3546
2929,"400603","40220",3547
2930,"400604","40220",3548
2931,"400605","40220",3549
2932,"400606","40220",3550
2933,"400607","40220",3551
2934,"400608","40220",3552
2935,"400609","40220",3553
2936,"400610","40220",3554
2937,"400701","40140",3555
2938,"400702","40140",3556
2939,"400703","40140",3557
2940,"400704","40140",3558
2941,"400705","40310",3559
2942,"400706","40310",3560
2943,"400707","40140",3561
2944,"400708","40140",3562
2945,"400709","40140",3563
2946,"400710","40140",3564
2947,"400711","40140",3565
2948,"400712","40140",3566
2949,"400801","40250",3567
2950,"400802","40250",3568
2951,"400803","40250",3569
2952,"400804","40250",3570
2953,"400805","40250",3571
2954,"400806","40250",3572
2955,"400901","40170",3573
2956,"400902","40170",3574
2957,"400905","40170",3577
2958,"400906","40170",3578
2959,"400907","40170",3579
2960,"400909","40170",3581
2961,"400910","40170",3582
2962,"400911","40170",3583
2963,"400912","40170",3584
2964,"401001","40110",3587
2965,"401002","40110",3588
2966,"401005","40110",3591
2967,"401009","40110",3595
2968,"401010","40110",3596
2969,"401011","40110",3597
2970,"401013","40110",3599
2971,"401014","40110",3600
2972,"401016","40110",3602
2973,"401017","40110",3603
2974,"401101","40340",3611
2975,"401102","40340",3612
2976,"401103","40340",3613
2977,"401104","40340",3614
2978,"401201","40120",3615
2979,"401203","40120",3616
2980,"401204","40120",3617
2981,"401205","40120",3618
2982,"401206","40120",3619
2983,"401207","40120",3620
2984,"401208","40120",3621
2985,"401209","40120",3622
2986,"401210","40120",3623
2987,"401211","40120",3624
2988,"401212","40120",3625
2989,"401213","40120",3626
2990,"401301","40330",3637
2991,"401302","40330",3638
2992,"401303","40330",3639
2993,"401304","40330",3640
2994,"401305","40330",3641
2995,"401401","40230",3642
2996,"401402","40230",3643
2997,"401403","40230",3644
2998,"401404","40230",3645
2999,"401405","40230",3646
3000,"401406","40230",3647
3001,"401501","40190",3648
3002,"401502","40190",3649
3003,"401503","40190",3650
3004,"401504","40190",3651
3005,"401505","40190",3652
3006,"401506","40190",3653
3007,"401507","40190",3654
3008,"401508","40190",3655
3009,"401509","40190",3656
3010,"401510","40190",3657
3011,"401511","40190",3658
3012,"401512","40190",3659
3013,"401601","40150",3660
3014,"401602","40150",3661
3015,"401604","40150",3663
3016,"401605","40150",3664
3017,"401606","40150",3665
3018,"401607","40150",3666
3019,"401608","40150",3667
3020,"401610","40150",3669
3021,"401612","40150",3671
3022,"401613","40150",3672
3023,"401614","40150",3673
3024,"401615","40150",3674
3025,"401616","40150",3675
3026,"401617","40150",3676
3027,"401701","40160",3677
3028,"401702","40160",3678
3029,"401703","40160",3679
3030,"401704","40160",3680
3031,"401705","40160",3681
3032,"401706","40160",3682
3033,"401707","40160",3683
3034,"401710","40160",3686
3035,"401801","40180",3689
3036,"401802","40180",3690
3037,"401803","40180",3691
